Customer_ID,Customer_Name,Age,Gender,Occupation,Annual_Income,Marital_Status,Email,Phone
C18057,Wazir Bansal,62,Male,Business Owner,1126218,Married,bhavna93@example.net,09282714600
C18058,Bhavini Kata,26,Female,Engineer,896989,Married,fchadha@example.com,+917129979099
C18059,Varenya Tandon,69,Female,Teacher,803186,Single,dharchanakya@example.com,3558506274
C18060,Jeremiah Saxena,55,Male,Professor,678228,Single,aashi10@example.net,07665355101
C18061,Rachit Bhasin,59,Male,Business Owner,4169061,Married,jagvidhaliwal@example.com,8494430297
C18062,Neel Kapoor,28,Male,Business Owner,9619187,Single,lipika49@example.net,05727760397
C18063,Chakrika Bali,70,Female,Sales Executive,815385,Single,upasna59@example.net,03688225351
C18064,Daksh Sane,32,Male,Chartered Accountant,1946901,Married,shivani35@example.com,02744442193
C18065,Tanveer Patla,48,Male,Software Engineer,651523,Married,jeevika96@example.org,+912872285534
C18066,Charita Naik,25,Female,Bank Manager,1418287,Married,gtripathi@example.net,04367425125
C18067,Maya Mane,30,Female,Teacher,330850,Married,edugal@example.org,+915872689824
C18068,Mahika Manne,53,Female,Sales Executive,860704,Single,bahriumang@example.net,06413962085
C18069,Aadi Guha,31,Male,Student,175080,Single,aachalchoudhury@example.com,06972642480
C18070,Bhavini Om,43,Female,Government Employee,604426,Married,ekballall@example.com,4298836306
C18071,Abdul Kibe,41,Male,Teacher,462570,Single,yauvanisheth@example.net,+911943124821
C18072,Alka Dutt,54,Female,Consultant,3057721,Single,charita07@example.net,04927332391
C18073,Peter Lata,43,Male,Business Owner,938776,Single,dingaurang@example.net,+918606751777
C18074,Jai Gour,46,Male,Government Employee,888695,Single,niharikajha@example.com,+913219540256
C18075,Sai Patel,47,Female,Architect,1311135,Married,kamyabhatti@example.org,+918613842302
C18076,Faraj Chahal,69,Male,Teacher,498826,Married,schaudhry@example.org,03238613159
C18077,Yashodhara Khalsa,64,Female,Bank Manager,922904,Single,aradhanadass@example.net,+910378244326
C18078,Arin Apte,34,Male,Chartered Accountant,993640,Single,vritti63@example.net,5674818144
C18079,Yashoda Sachar,25,Female,Entrepreneur,6484321,Married,atharvahuja@example.net,03483950940
C18080,Divya Master,39,Female,Lawyer,1835084,Married,bhandariagastya@example.net,+918303040429
C18081,Chanchal Datta,55,Female,Lawyer,2341797,Married,atharvravi@example.org,1835504221
C18082,Jasmit Majumdar,47,Female,Student,78345,Single,parikhaadi@example.com,1131930482
C18083,Qarin Bakshi,66,Male,Software Engineer,1492612,Married,rsant@example.net,+914956781815
C18084,Chaaya Nadkarni,52,Female,Consultant,2940555,Single,qthaman@example.net,+911253455146
C18085,Samar Dasgupta,27,Male,Chartered Accountant,771249,Married,kamdarjacob@example.com,6701204431
C18086,Yochana Chandran,37,Female,Lawyer,1306288,Single,zaitra42@example.org,6134498758
C18087,Netra Bahri,67,Female,Teacher,741385,Single,baraddeepa@example.org,+912296601742
C18088,Anmol Bhatti,44,Male,Chartered Accountant,1370038,Married,brastogi@example.net,9925292119
C18089,Varsha Dutta,56,Female,Doctor,2228020,Married,advaymander@example.com,1041807902
C18090,Ishwar Kade,58,Male,Software Engineer,860553,Single,ctoor@example.com,07456649964
C18091,Siddharth Uppal,27,Male,Architect,794578,Single,lmangal@example.org,5554733769
C18092,Naveen Kumar,58,Male,Teacher,696841,Single,hemani20@example.org,4003480036
C18093,Atharv Minhas,59,Male,Software Engineer,1999388,Single,manthan43@example.org,07667034925
C18094,Nidra Ghosh,56,Female,Chartered Accountant,1677281,Single,janani35@example.org,6843134382
C18095,Logan Sawhney,59,Male,Bank Manager,700794,Single,onkarramanathan@example.com,8283673329
C18096,Peter Rajan,49,Male,Lawyer,3639239,Married,hbanik@example.net,+914208867534
C18097,Pooja Dass,32,Female,Entrepreneur,1550555,Married,lila62@example.org,5267041983
C18098,Kamala Borde,41,Female,Software Engineer,997412,Single,vedantlad@example.net,02884916225
C18099,Farhan Memon,63,Male,Engineer,1281138,Single,agastyabalasubramanian@example.net,3425102547
C18100,Nilima Dalal,46,Female,Teacher,562356,Married,swamycharan@example.org,5599996046
C18101,Warhi Mander,39,Female,Engineer,935190,Single,aayushkhare@example.org,8799753847
C18102,Chandani Mann,52,Female,Teacher,640134,Single,onkarchandra@example.com,2608390949
C18103,Kai Bhatti,27,Male,Software Engineer,1248691,Married,christophermadan@example.com,+918047826199
C18104,Laban Dutta,33,Male,Government Employee,614839,Single,zaitra87@example.org,09127354328
C18105,Tarak Pant,66,Male,Teacher,394983,Single,orinder25@example.net,06735558499
C18106,Mohammed Mahajan,56,Male,Doctor,4540020,Married,bakhshi76@example.com,08664210042
C18107,Nicholas Oza,29,Male,Student,166858,Married,leelaswaminathan@example.org,07254175974
C18108,Agastya Dube,42,Male,Chartered Accountant,1425828,Married,yash05@example.org,01323877989
C18109,Yasti Batta,33,Female,Doctor,1267968,Married,jyoti76@example.org,04377131325
C18110,Varenya Savant,41,Female,Doctor,2186260,Married,mohanpatrick@example.com,2867733417
C18111,Darpan Sharma,36,Male,Teacher,769329,Married,ayaangarde@example.org,+918976983757
C18112,Saksham Chada,55,Male,Government Employee,619531,Married,viraj03@example.com,+917937811346
C18113,Divya Bora,59,Female,Bank Manager,1345712,Single,nde@example.com,2844779498
C18114,Agastya Randhawa,42,Male,Bank Manager,1779084,Married,neelima09@example.com,+918329214821
C18115,Falguni Barad,27,Female,Business Owner,5576464,Married,anya11@example.org,03610304716
C18116,Ekapad Shroff,27,Male,Sales Executive,975280,Married,pushti29@example.net,6160292362
C18117,Dalbir Pandya,55,Male,Chartered Accountant,1061065,Married,shankarsanya@example.org,04602964902
C18118,Rajata Choudhry,37,Female,Architect,1422961,Single,rishi45@example.net,09148413069
C18119,Samuel Mammen,24,Male,Lawyer,2319300,Single,udutt@example.com,02863529399
C18120,Pallavi Sangha,67,Female,Business Owner,7005661,Married,natarajanmohammed@example.org,02860650083
C18121,Damyanti Cheema,69,Female,Consultant,1149540,Single,vbahri@example.org,08321778503
C18122,Simon Arora,37,Male,Chartered Accountant,2602102,Single,krishnansaanvi@example.com,1658535725
C18123,Frado Dutt,41,Male,Doctor,3979956,Married,kiaan88@example.net,8697212158
C18124,Omkaar Mammen,33,Male,Business Owner,6351924,Married,chandaisha@example.com,09011583015
C18125,Jatin Agarwal,66,Male,Doctor,3126388,Married,fbaral@example.org,09530160314
C18126,Libni Kibe,65,Female,Student,154955,Single,qarinvig@example.net,+919244708200
C18127,Sarthak Das,24,Male,Consultant,1443585,Single,zdugal@example.com,05386506744
C18128,Ucchal Venkatesh,63,Female,Chartered Accountant,2570935,Married,krish75@example.net,+910950193541
C18129,Jeet Bhatti,64,Male,Architect,2281562,Single,jraval@example.net,01747554023
C18130,David Dyal,28,Male,Sales Executive,917694,Married,turvi49@example.org,09530460973
C18131,Oviya Choudhry,24,Female,Lawyer,3264370,Single,tejasrattan@example.com,6258657077
C18132,Triveni Behl,52,Female,Sales Executive,547289,Married,samuel49@example.net,06199606271
C18133,Pallavi Halder,48,Female,Teacher,729382,Single,chavvibiswas@example.org,0607676424
C18134,Dakshesh Raval,42,Male,Professor,1330937,Single,sundernilima@example.net,+919504930901
C18135,Bhavya Sankaran,22,Female,Doctor,3232278,Married,ksunder@example.com,2159878863
C18136,Priya Mannan,23,Female,Software Engineer,1097264,Single,bhavika31@example.org,00568136286
C18137,Xiti Batra,25,Female,Engineer,1546121,Single,narayananronith@example.com,4742290261
C18138,Devansh Dara,64,Male,Professor,1034875,Married,mitesh50@example.com,1213057999
C18139,Max Gade,35,Male,Lawyer,2695404,Married,agastya79@example.net,+916462348843
C18140,Tejas Wagle,23,Male,Engineer,1474805,Single,banikmichael@example.com,+919125656376
C18141,Vanya Bajwa,40,Female,Lawyer,1601498,Married,drajan@example.org,3958877846
C18142,Amruta Golla,30,Female,Consultant,1985631,Single,charanmody@example.net,04627148714
C18143,Aayush Vora,62,Male,Engineer,1228585,Married,samuelhayre@example.org,0381411642
C18144,Xalak Minhas,31,Female,Bank Manager,1658947,Single,valasamaksh@example.com,02555382883
C18145,Tanveer Kala,68,Male,Architect,1748510,Single,indalichada@example.com,6133855447
C18146,Balendra Nair,21,Male,Professor,1169426,Single,tanejarohan@example.com,7584544887
C18147,Kashvi Varma,57,Female,Lawyer,2926641,Married,bahadurjitagarwal@example.com,+912091620399
C18148,Aryan Swamy,58,Male,Software Engineer,1525808,Single,ethanmishra@example.org,08835790261
C18149,Sneha Issac,28,Female,Government Employee,906851,Single,vwason@example.com,0355700285
C18150,Kamya Dhar,39,Female,Chartered Accountant,1025003,Single,vandra@example.com,+915403395260
C18151,Devika Rajagopal,32,Female,Entrepreneur,2613684,Married,zmisra@example.com,08750219976
C18152,Anusha Bhargava,49,Female,Government Employee,1062658,Single,hemani93@example.org,09717307609
C18153,Jairaj Nagy,67,Male,Student,182071,Single,chatreshdhillon@example.net,1483563662
C18154,Wridesh Batra,50,Male,Consultant,998287,Married,mangaldamyanti@example.net,04033838543
C18155,Tristan Shetty,49,Male,Lawyer,810211,Single,balendra44@example.net,8434022895
C18156,Omaja Taneja,25,Female,Engineer,778495,Married,bchatterjee@example.com,+918279846958
C18157,Prisha Kulkarni,46,Female,Bank Manager,777026,Single,dbatta@example.com,03955409700
C18158,Liam Barad,40,Male,Software Engineer,1080917,Single,aadhya03@example.com,06291425398
C18159,Kabir Bhasin,33,Male,Software Engineer,723734,Married,lilavarma@example.com,+919900736446
C18160,Chatura Oak,70,Male,Engineer,1213480,Single,bchaudhry@example.org,+914499011369
C18161,Hemangini Cheema,40,Female,Doctor,3663816,Single,samesh62@example.org,08017117864
C18162,Anika Rege,44,Female,Teacher,397521,Single,lakshitsaxena@example.net,+914489648995
C18163,Warda Mukhopadhyay,70,Female,Doctor,2514569,Single,max75@example.net,4087203149
C18164,Yashvi Choudhary,63,Female,Business Owner,7292968,Married,panchallohit@example.net,01866394014
C18165,Ishwar Sankaran,55,Male,Business Owner,8224023,Single,nitara60@example.org,+914635181385
C18166,Edhitha Gokhale,63,Female,Lawyer,1808131,Single,manthankoshy@example.org,+910375964459
C18167,Gaurang Tara,52,Male,Bank Manager,1794744,Single,mammenjagat@example.org,4490876390
C18168,Hardik Mandal,34,Male,Architect,1633357,Single,boseradha@example.org,2965364591
C18169,Sara Som,68,Female,Doctor,3854736,Single,lbajwa@example.net,09997756440
C18170,Unnati Contractor,34,Female,Government Employee,452303,Married,hredhaannagi@example.com,09840227836
C18171,Ojas Varty,67,Male,Engineer,885806,Single,ckalla@example.net,1204702020
C18172,Maanav Bhargava,55,Male,Teacher,399340,Single,meerasagar@example.net,05912993898
C18173,Anita Parmer,43,Female,Architect,798189,Married,khalsarehaan@example.net,+914437142043
C18174,Gabriel Tripathi,62,Male,Student,122730,Married,hpanchal@example.net,06860569589
C18175,Maanav Basak,34,Male,Student,74021,Single,siddharth36@example.com,5038922746
C18176,Jalsa Ganguly,58,Female,Doctor,1645274,Married,taraanmol@example.com,0031033280
C18177,Gopal Mannan,30,Male,Engineer,1115326,Married,deypeter@example.com,8844668699
C18178,Vedant Comar,32,Male,Bank Manager,1151428,Single,ubhasin@example.com,05259847818
C18179,Quincy Rattan,22,Male,Chartered Accountant,2857715,Married,gmenon@example.com,+913889224103
C18180,Anusha Swamy,67,Female,Professor,562287,Single,vrishtibansal@example.net,+915283302566
C18181,Ayush Edwin,46,Male,Professor,1633715,Married,grewalzaitra@example.com,7081134766
C18182,Noah Choudhary,46,Male,Teacher,555924,Single,utara@example.org,2108398371
C18183,Darsh Kota,50,Male,Government Employee,504704,Single,vamakshi69@example.com,+914229707578
C18184,Udant Dave,41,Male,Sales Executive,692179,Single,jdesai@example.org,03607276057
C18185,Xiti Dara,48,Female,Bank Manager,1145421,Married,skashyap@example.net,1454677158
C18186,Ati Zacharia,25,Female,Student,155299,Married,raoishanvi@example.org,+911303338080
C18187,Odika Shan,47,Female,Bank Manager,712690,Single,aashisura@example.net,0576221175
C18188,Aarini Basu,41,Female,Chartered Accountant,1861327,Married,agatesara@example.net,6519321857
C18189,Devansh Shah,28,Male,Business Owner,8998993,Married,brahmbhattijaya@example.net,04471221076
C18190,Harini Golla,26,Female,Doctor,4013519,Single,manan98@example.org,3736878219
C18191,Tanish Nadig,46,Male,Consultant,836364,Single,hkonda@example.org,+916557518396
C18192,Chaman Setty,27,Female,Bank Manager,774298,Single,bram@example.net,+912321001126
C18193,David Agate,45,Male,Student,169206,Single,settywahab@example.com,+914489352004
C18194,Amaira Prabhakar,28,Female,Engineer,977926,Single,yashawini36@example.com,0957828862
C18195,Oeshi Ghose,49,Female,Government Employee,860417,Married,elijah40@example.org,02453524195
C18196,Naveen Upadhyay,50,Male,Bank Manager,976343,Married,itank@example.org,+915314623911
C18197,Agastya Issac,62,Male,Software Engineer,1549777,Married,zkata@example.com,+919030615995
C18198,Vasana Deol,31,Female,Chartered Accountant,2269009,Single,ydhawan@example.com,+919273969451
C18199,Ranbir Pradhan,34,Male,Consultant,839888,Married,jonathan55@example.org,0272201919
C18200,Benjamin Buch,32,Male,Engineer,541872,Single,ugara@example.com,2223990667
C18201,Dev Wason,24,Male,Teacher,896738,Single,khoslachanchal@example.com,9387529339
C18202,Ranveer Thakkar,38,Male,Consultant,1287991,Single,gardechakradhar@example.com,+913849925717
C18203,Amara Chandra,64,Female,Bank Manager,922688,Single,dakshesh61@example.org,7044302043
C18204,Jagdish Gola,26,Male,Teacher,387780,Married,otailor@example.net,03927739543
C18205,Ryan Bhatia,56,Male,Doctor,1434162,Single,rachanapai@example.com,06875757928
C18206,Nikita Sridhar,24,Female,Professor,1767069,Married,yadavbalveer@example.org,+912140595885
C18207,Harshil Bhagat,42,Male,Lawyer,2362909,Married,akshaysridhar@example.org,+913520025606
C18208,Megha Arya,24,Female,Entrepreneur,1787596,Single,shuklanisha@example.net,+912163035125
C18209,Aarna Bhalla,64,Female,Sales Executive,402446,Married,hbhargava@example.org,7312370025
C18210,Wishi Ray,21,Female,Teacher,878103,Married,rastogiwriddhish@example.net,+914240226713
C18211,Arjun Chadha,26,Male,Sales Executive,921457,Married,thamanlakshit@example.org,+914367233101
C18212,Kala Choudhury,52,Female,Professor,1143680,Single,dasharsh@example.com,09921293764
C18213,Garima Raman,59,Female,Student,126062,Married,davidlalla@example.com,+910842124627
C18214,Dayamai Rastogi,59,Female,Teacher,445586,Married,sdey@example.net,2636064147
C18215,Chakrika Chaudhary,46,Female,Engineer,1771012,Single,dkeer@example.org,6731968283
C18216,Vanya Borde,22,Female,Architect,853445,Single,hayerpratyush@example.org,+915522054469
C18217,Dipta Om,26,Female,Chartered Accountant,2357041,Married,bajwanaksh@example.net,6644907282
C18218,Hemangini Sidhu,22,Female,Government Employee,1112100,Single,shauryasolanki@example.com,3686171064
C18219,Vaishnavi Balan,24,Female,Government Employee,532144,Married,bhavani82@example.org,+914571219899
C18220,Adya Saha,28,Female,Business Owner,6438633,Married,urmichander@example.com,00880228283
C18221,Irya Ben,35,Female,Chartered Accountant,2905187,Single,chatterjeekamala@example.com,+911270198839
C18222,Upadhriti Raj,45,Female,Bank Manager,1338309,Married,udyati72@example.net,+918808750441
C18223,Ranveer Oak,56,Male,Consultant,2246235,Married,ayaan93@example.net,+919173088466
C18224,Vansha De,69,Female,Business Owner,3081135,Single,vohratanish@example.com,09785351386
C18225,Warjas Ben,55,Male,Business Owner,6146189,Married,sulejairaj@example.com,+919036368077
C18226,Akshay Shere,29,Male,Doctor,4647849,Married,karaijaya@example.com,05372360705
C18227,Bakhshi Dugar,45,Male,Bank Manager,1774218,Single,sabharwalvrishti@example.org,07383587086
C18228,Sneha Krishna,32,Female,Lawyer,3925345,Single,trivenimanne@example.com,+917697264803
C18229,Ikshita Gopal,21,Female,Government Employee,848387,Married,amaragade@example.org,3818948394
C18230,Yash Sarkar,30,Male,Professor,1707141,Single,jagrati92@example.org,09497611977
C18231,Kavya Shetty,46,Female,Architect,1568769,Married,pushtigandhi@example.com,6729735351
C18232,Nathaniel Ramaswamy,44,Male,Lawyer,1666568,Married,bhavika71@example.com,+915502370912
C18233,Udarsh Kapoor,70,Male,Architect,696555,Married,santshravya@example.net,1619076822
C18234,Aadi Chander,65,Male,Engineer,1325328,Married,jackprabhu@example.com,02532728322
C18235,Isaiah Rao,35,Male,Professor,1366351,Single,waglewarinder@example.net,+911619961031
C18236,Jack Chakrabarti,55,Male,Software Engineer,872997,Married,bhavaninarula@example.com,3988187400
C18237,Finn Merchant,32,Male,Professor,1153262,Single,tdalal@example.com,09955331487
C18238,Yahvi Shere,62,Female,Entrepreneur,4519969,Single,radha25@example.com,08591466793
